wave,prompt_id,label,trajectory_name,generated_index,region,span_type,token_group,fine_role,tags,confidence,role_notes,analysis_group,span_id,char_start,char_end,rule_ids,review_priority,target_token_text
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,84,final_calculation,math_expression,math_quantity,derived_number,final_calculation_region,0.96,,math_core,final_calculation:math_expression,241,242,final_calculation_line;numeric,none,5
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,85,final_calculation,math_expression,math_quantity,derived_number,final_calculation_region,0.96,,math_core,final_calculation:math_expression,242,243,final_calculation_line;numeric,none,0
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,86,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,243,250,final_calculation_line;default_reasoning_text,none, guests
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,87,final_calculation,math_expression,math_operator,operator_symbol,final_calculation_region,1.00,,math_core,final_calculation:math_expression,250,252,final_calculation_line;operator,none, =
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,88,final_calculation,formatting,format_marker,whitespace,pure_horizontal_whitespace;final_calculation_region,1.00,,excluded_whitespace,final_calculation:formatting,252,253,final_calculation_line;horizontal_whitespace,none, 
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,89,final_calculation,math_expression,math_quantity,derived_number,final_calculation_region,0.96,,math_core,final_calculation:math_expression,253,254,final_calculation_line;numeric,none,1
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,90,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,254,260,final_calculation_line;default_reasoning_text,none, guest
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,91,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,260,264,final_calculation_line;default_reasoning_text,none, per
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,92,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,264,270,final_calculation_line;default_reasoning_text,none, guest
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,93,final_calculation,formatting,format_marker,structural_newline,structural_newline;final_calculation_region,1.00,,formatting_control,final_calculation:formatting,270,272,final_calculation_line;newline_format,none,"

"
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,94,final_calculation,step_header,format_marker,list_marker,markdown_marker;final_calculation_region,1.00,,formatting_control,final_calculation:step_header,272,273,final_calculation_line;markdown_or_list,none,3
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,95,final_calculation,step_header,format_marker,list_marker,markdown_marker;final_calculation_region,1.00,,formatting_control,final_calculation:step_header,273,274,final_calculation_line;markdown_or_list,none,.
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,96,final_calculation,step_header,format_marker,markdown_bold,markdown_marker;final_calculation_region,1.00,,formatting_control,final_calculation:step_header,274,277,final_calculation_line;markdown_or_list,none, **
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,97,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,277,282,final_calculation_line;default_reasoning_text,none,Since
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,98,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,282,287,final_calculation_line;default_reasoning_text,none, each
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,99,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,287,296,final_calculation_line;default_reasoning_text,none, graduate
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,100,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,296,302,final_calculation_line;default_reasoning_text,none, needs
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,101,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,302,304,final_calculation_line;default_reasoning_text,none, a
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,102,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,304,311,final_calculation_line;default_reasoning_text,none, ticket
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,103,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,311,314,final_calculation_line;default_reasoning_text,none, to
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,104,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,314,319,final_calculation_line;default_reasoning_text,none, give
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,105,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,319,322,final_calculation_line;default_reasoning_text,none, to
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,106,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,322,328,final_calculation_line;default_reasoning_text,none, their
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,107,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,328,336,final_calculation_line;default_reasoning_text,none, friends
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,108,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,336,340,final_calculation_line;default_reasoning_text,none, and
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,109,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,340,347,final_calculation_line;default_reasoning_text,none, family
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,110,final_calculation,reasoning_prose,sentence_punctuation,sentence_punctuation,final_calculation_region,0.90,,punctuation_control,final_calculation:reasoning_prose,347,348,final_calculation_line;punctuation_sentence,none,","
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,111,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,348,353,final_calculation_line;default_reasoning_text,none, each
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,112,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,353,362,final_calculation_line;default_reasoning_text,none, graduate
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,113,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,362,368,final_calculation_line;default_reasoning_text,none, would
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,114,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,368,376,final_calculation_line;default_reasoning_text,none, receive
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,115,final_calculation,formatting,format_marker,whitespace,pure_horizontal_whitespace;final_calculation_region,1.00,,excluded_whitespace,final_calculation:formatting,376,377,final_calculation_line;horizontal_whitespace,none, 
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,116,final_calculation,math_expression,math_quantity,derived_number,final_calculation_region,0.96,,math_core,final_calculation:math_expression,377,378,final_calculation_line;numeric,none,1
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,117,final_calculation,reasoning_prose,reasoning_text,entity_word,final_calculation_region,0.82,,reasoning_prose,final_calculation:reasoning_prose,378,385,final_calculation_line;default_reasoning_text,none, ticket
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,118,final_calculation,step_header,format_marker,markdown_bold,markdown_marker;final_calculation_region,1.00,,formatting_control,final_calculation:step_header,385,388,final_calculation_line;markdown_or_list,none,.**
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,119,answer_statement,formatting,format_marker,structural_newline,structural_newline;answer_region,1.00,,formatting_control,answer_statement:formatting,388,390,answer_region_last_marker;newline_format,none,"

"
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,120,answer_statement,final_answer_marker,answer_marker,answer_marker,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,390,395,answer_region_last_marker;answer_marker_token,none,Final
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,121,answer_statement,final_answer_marker,answer_marker,answer_marker,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,395,402,answer_region_last_marker;answer_marker_token,none, answer
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,122,answer_statement,final_answer_marker,answer_marker,answer_marker,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,402,403,answer_region_last_marker;answer_marker_token,none,:
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,123,answer_statement,formatting,format_marker,whitespace,pure_horizontal_whitespace;answer_region,1.00,,excluded_whitespace,answer_statement:formatting,403,404,answer_region_last_marker;horizontal_whitespace,none, 
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,124,answer_statement,final_answer_marker,answer_quantity,final_answer_number,answer_region,1.00,,answer_core,answer_statement:final_answer_marker,404,405,answer_region_last_marker;answer_numeric,high,1
v1_prior9,1031,wrong,1031_wrong_seed3004_attempt000005,125,stop,stop,stop_special,stop_special,,1.00,,stop_control,stop:stop,405,418,stop_token;stop_token,none,<end_of_turn>
v2_combined10,159,correct,159_correct_seed3008_attempt000009,0,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,0,3,intro_opening_line;default_reasoning_text,none,Let
v2_combined10,159,correct,159_correct_seed3008_attempt000009,1,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,3,4,intro_opening_line;default_reasoning_text,none,'
v2_combined10,159,correct,159_correct_seed3008_attempt000009,2,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,4,5,intro_opening_line;default_reasoning_text,none,s
v2_combined10,159,correct,159_correct_seed3008_attempt000009,3,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,5,11,intro_opening_line;default_reasoning_text,none, track
v2_combined10,159,correct,159_correct_seed3008_attempt000009,4,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,11,15,intro_opening_line;default_reasoning_text,none, the
v2_combined10,159,correct,159_correct_seed3008_attempt000009,5,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,15,22,intro_opening_line;default_reasoning_text,none, number
v2_combined10,159,correct,159_correct_seed3008_attempt000009,6,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,22,25,intro_opening_line;default_reasoning_text,none, of
v2_combined10,159,correct,159_correct_seed3008_attempt000009,7,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,25,29,intro_opening_line;default_reasoning_text,none, tad
v2_combined10,159,correct,159_correct_seed3008_attempt000009,8,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,29,34,intro_opening_line;default_reasoning_text,none,poles
v2_combined10,159,correct,159_correct_seed3008_attempt000009,9,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,34,39,intro_opening_line;default_reasoning_text,none, Finn
v2_combined10,159,correct,159_correct_seed3008_attempt000009,10,intro_planning,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,intro_planning:reasoning_prose,39,44,intro_opening_line;default_reasoning_text,none, sees
v2_combined10,159,correct,159_correct_seed3008_attempt000009,11,intro_planning,reasoning_prose,sentence_punctuation,sentence_punctuation,,0.90,,punctuation_control,intro_planning:reasoning_prose,44,45,intro_opening_line;punctuation_sentence,none,:
v2_combined10,159,correct,159_correct_seed3008_attempt000009,12,intro_planning,formatting,format_marker,structural_newline,structural_newline,1.00,,formatting_control,intro_planning:formatting,45,46,intro_opening_line;newline_format,none,"
"
v2_combined10,159,correct,159_correct_seed3008_attempt000009,13,problem_setup,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,problem_setup:step_header,46,47,setup_before_work_start;markdown_or_list,none,1
v2_combined10,159,correct,159_correct_seed3008_attempt000009,14,problem_setup,step_header,format_marker,list_marker,markdown_marker,1.00,,formatting_control,problem_setup:step_header,47,48,setup_before_work_start;markdown_or_list,none,.
v2_combined10,159,correct,159_correct_seed3008_attempt000009,15,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,48,58,setup_before_work_start;default_reasoning_text,none, Initially
v2_combined10,159,correct,159_correct_seed3008_attempt000009,16,problem_setup,reasoning_prose,sentence_punctuation,sentence_punctuation,,0.90,,punctuation_control,problem_setup:reasoning_prose,58,59,setup_before_work_start;punctuation_sentence,none,","
v2_combined10,159,correct,159_correct_seed3008_attempt000009,17,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,59,64,setup_before_work_start;default_reasoning_text,none, Finn
v2_combined10,159,correct,159_correct_seed3008_attempt000009,18,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,64,72,setup_before_work_start;default_reasoning_text,none, watches
v2_combined10,159,correct,159_correct_seed3008_attempt000009,19,problem_setup,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,problem_setup:formatting,72,73,setup_before_work_start;horizontal_whitespace,none, 
v2_combined10,159,correct,159_correct_seed3008_attempt000009,20,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,73,74,setup_before_work_start;numeric,none,1
v2_combined10,159,correct,159_correct_seed3008_attempt000009,21,problem_setup,math_expression,math_quantity,given_number,,0.96,,math_core,problem_setup:math_expression,74,75,setup_before_work_start;numeric,none,1
v2_combined10,159,correct,159_correct_seed3008_attempt000009,22,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,75,79,setup_before_work_start;default_reasoning_text,none, tad
v2_combined10,159,correct,159_correct_seed3008_attempt000009,23,problem_setup,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,problem_setup:reasoning_prose,79,84,setup_before_work_start;default_reasoning_text,none,poles
v2_combined10,159,correct,159_correct_seed3008_attempt000009,24,problem_setup,reasoning_prose,sentence_punctuation,sentence_period,,0.90,,punctuation_control,problem_setup:reasoning_prose,84,85,setup_before_work_start;punctuation_sentence,none,.
v2_combined10,159,correct,159_correct_seed3008_attempt000009,25,problem_setup,formatting,format_marker,structural_newline,structural_newline,1.00,,formatting_control,problem_setup:formatting,85,86,setup_before_work_start;newline_format,none,"
"
v2_combined10,159,correct,159_correct_seed3008_attempt000009,26,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,86,87,work_body;numeric,none,2
v2_combined10,159,correct,159_correct_seed3008_attempt000009,27,work_step,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,work_step:math_expression,87,88,work_body;punctuation_math_context,none,.
v2_combined10,159,correct,159_correct_seed3008_attempt000009,28,work_step,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,work_step:formatting,88,89,work_body;horizontal_whitespace,none, 
v2_combined10,159,correct,159_correct_seed3008_attempt000009,29,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,89,90,work_body;numeric,none,6
v2_combined10,159,correct,159_correct_seed3008_attempt000009,30,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,90,94,work_body;default_reasoning_text,none, tad
v2_combined10,159,correct,159_correct_seed3008_attempt000009,31,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,94,99,work_body;default_reasoning_text,none,poles
v2_combined10,159,correct,159_correct_seed3008_attempt000009,32,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,99,104,work_body;default_reasoning_text,none, come
v2_combined10,159,correct,159_correct_seed3008_attempt000009,33,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,104,108,work_body;default_reasoning_text,none, out
v2_combined10,159,correct,159_correct_seed3008_attempt000009,34,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,108,111,work_body;default_reasoning_text,none, of
v2_combined10,159,correct,159_correct_seed3008_attempt000009,35,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,111,118,work_body;default_reasoning_text,none, hiding
v2_combined10,159,correct,159_correct_seed3008_attempt000009,36,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,118,123,work_body;default_reasoning_text,none, from
v2_combined10,159,correct,159_correct_seed3008_attempt000009,37,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,123,129,work_body;default_reasoning_text,none, under
v2_combined10,159,correct,159_correct_seed3008_attempt000009,38,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,129,131,work_body;default_reasoning_text,none, a
v2_combined10,159,correct,159_correct_seed3008_attempt000009,39,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,131,136,work_body;default_reasoning_text,none, lily
v2_combined10,159,correct,159_correct_seed3008_attempt000009,40,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,136,140,work_body;default_reasoning_text,none, pad
v2_combined10,159,correct,159_correct_seed3008_attempt000009,41,work_step,reasoning_prose,sentence_punctuation,sentence_period,,0.90,,punctuation_control,work_step:reasoning_prose,140,141,work_body;punctuation_sentence,none,.
v2_combined10,159,correct,159_correct_seed3008_attempt000009,42,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,141,144,work_body;default_reasoning_text,none, So
v2_combined10,159,correct,159_correct_seed3008_attempt000009,43,work_step,reasoning_prose,sentence_punctuation,sentence_punctuation,,0.90,,punctuation_control,work_step:reasoning_prose,144,145,work_body;punctuation_sentence,none,","
v2_combined10,159,correct,159_correct_seed3008_attempt000009,44,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,145,149,work_body;default_reasoning_text,none, the
v2_combined10,159,correct,159_correct_seed3008_attempt000009,45,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,149,156,work_body;default_reasoning_text,none, number
v2_combined10,159,correct,159_correct_seed3008_attempt000009,46,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,156,159,work_body;default_reasoning_text,none, of
v2_combined10,159,correct,159_correct_seed3008_attempt000009,47,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,159,163,work_body;default_reasoning_text,none, tad
v2_combined10,159,correct,159_correct_seed3008_attempt000009,48,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,163,168,work_body;default_reasoning_text,none,poles
v2_combined10,159,correct,159_correct_seed3008_attempt000009,49,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,168,176,work_body;default_reasoning_text,none, becomes
v2_combined10,159,correct,159_correct_seed3008_attempt000009,50,work_step,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,work_step:formatting,176,177,work_body;horizontal_whitespace,none, 
v2_combined10,159,correct,159_correct_seed3008_attempt000009,51,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,177,178,work_body;numeric,none,1
v2_combined10,159,correct,159_correct_seed3008_attempt000009,52,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,178,179,work_body;numeric,none,1
v2_combined10,159,correct,159_correct_seed3008_attempt000009,53,work_step,math_expression,math_operator,operator_symbol,,1.00,,math_core,work_step:math_expression,179,181,work_body;operator,none, +
v2_combined10,159,correct,159_correct_seed3008_attempt000009,54,work_step,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,work_step:formatting,181,182,work_body;horizontal_whitespace,none, 
v2_combined10,159,correct,159_correct_seed3008_attempt000009,55,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,182,183,work_body;numeric,none,6
v2_combined10,159,correct,159_correct_seed3008_attempt000009,56,work_step,math_expression,math_operator,operator_symbol,,1.00,,math_core,work_step:math_expression,183,185,work_body;operator,none, =
v2_combined10,159,correct,159_correct_seed3008_attempt000009,57,work_step,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,work_step:formatting,185,186,work_body;horizontal_whitespace,none, 
v2_combined10,159,correct,159_correct_seed3008_attempt000009,58,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,186,187,work_body;numeric,none,1
v2_combined10,159,correct,159_correct_seed3008_attempt000009,59,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,187,188,work_body;numeric,none,7
v2_combined10,159,correct,159_correct_seed3008_attempt000009,60,work_step,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,work_step:math_expression,188,189,work_body;punctuation_math_context,none,.
v2_combined10,159,correct,159_correct_seed3008_attempt000009,61,work_step,formatting,format_marker,structural_newline,structural_newline,1.00,,formatting_control,work_step:formatting,189,190,work_body;newline_format,none,"
"
v2_combined10,159,correct,159_correct_seed3008_attempt000009,62,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,190,191,work_body;numeric,none,3
v2_combined10,159,correct,159_correct_seed3008_attempt000009,63,work_step,math_expression,equation_punctuation,equation_decimal_point,,0.86,,math_core,work_step:math_expression,191,192,work_body;punctuation_math_context,none,.
v2_combined10,159,correct,159_correct_seed3008_attempt000009,64,work_step,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,work_step:formatting,192,193,work_body;horizontal_whitespace,none, 
v2_combined10,159,correct,159_correct_seed3008_attempt000009,65,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,193,194,work_body;numeric,none,2
v2_combined10,159,correct,159_correct_seed3008_attempt000009,66,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,194,198,work_body;default_reasoning_text,none, tad
v2_combined10,159,correct,159_correct_seed3008_attempt000009,67,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,198,203,work_body;default_reasoning_text,none,poles
v2_combined10,159,correct,159_correct_seed3008_attempt000009,68,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,203,208,work_body;default_reasoning_text,none, hide
v2_combined10,159,correct,159_correct_seed3008_attempt000009,69,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,208,214,work_body;default_reasoning_text,none, under
v2_combined10,159,correct,159_correct_seed3008_attempt000009,70,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,214,216,work_body;default_reasoning_text,none, a
v2_combined10,159,correct,159_correct_seed3008_attempt000009,71,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,216,221,work_body;default_reasoning_text,none, rock
v2_combined10,159,correct,159_correct_seed3008_attempt000009,72,work_step,reasoning_prose,sentence_punctuation,sentence_period,,0.90,,punctuation_control,work_step:reasoning_prose,221,222,work_body;punctuation_sentence,none,.
v2_combined10,159,correct,159_correct_seed3008_attempt000009,73,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,222,225,work_body;default_reasoning_text,none, So
v2_combined10,159,correct,159_correct_seed3008_attempt000009,74,work_step,reasoning_prose,sentence_punctuation,sentence_punctuation,,0.90,,punctuation_control,work_step:reasoning_prose,225,226,work_body;punctuation_sentence,none,","
v2_combined10,159,correct,159_correct_seed3008_attempt000009,75,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,226,230,work_body;default_reasoning_text,none, the
v2_combined10,159,correct,159_correct_seed3008_attempt000009,76,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,230,237,work_body;default_reasoning_text,none, number
v2_combined10,159,correct,159_correct_seed3008_attempt000009,77,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,237,240,work_body;default_reasoning_text,none, of
v2_combined10,159,correct,159_correct_seed3008_attempt000009,78,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,240,244,work_body;default_reasoning_text,none, tad
v2_combined10,159,correct,159_correct_seed3008_attempt000009,79,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,244,249,work_body;default_reasoning_text,none,poles
v2_combined10,159,correct,159_correct_seed3008_attempt000009,80,work_step,reasoning_prose,reasoning_text,entity_word,,0.82,,reasoning_prose,work_step:reasoning_prose,249,257,work_body;default_reasoning_text,none, becomes
v2_combined10,159,correct,159_correct_seed3008_attempt000009,81,work_step,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,work_step:formatting,257,258,work_body;horizontal_whitespace,none, 
v2_combined10,159,correct,159_correct_seed3008_attempt000009,82,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,258,259,work_body;numeric,none,1
v2_combined10,159,correct,159_correct_seed3008_attempt000009,83,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,259,260,work_body;numeric,none,7
v2_combined10,159,correct,159_correct_seed3008_attempt000009,84,work_step,math_expression,math_operator,operator_symbol,,1.00,,math_core,work_step:math_expression,260,262,work_body;operator,none, -
v2_combined10,159,correct,159_correct_seed3008_attempt000009,85,work_step,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,work_step:formatting,262,263,work_body;horizontal_whitespace,none, 
v2_combined10,159,correct,159_correct_seed3008_attempt000009,86,work_step,math_expression,math_quantity,derived_number,,0.96,,math_core,work_step:math_expression,263,264,work_body;numeric,none,2
v2_combined10,159,correct,159_correct_seed3008_attempt000009,87,work_step,math_expression,math_operator,operator_symbol,,1.00,,math_core,work_step:math_expression,264,266,work_body;operator,none, =
v2_combined10,159,correct,159_correct_seed3008_attempt000009,88,work_step,formatting,format_marker,whitespace,pure_horizontal_whitespace,1.00,,excluded_whitespace,work_step:formatting,266,267,work_body;horizontal_whitespace,none, 
